ip version|port|bytes
6|56127|360645
6|56128|382597
6|56129|398991
6|37520|62146
6|37521|40316
6|37522|828397
6|37523|49414
6|37524|45522
6|37525|47596
4|6820|15302358
6|37526|1627215
4|6821|11445158
6|37527|44897
4|6822|16377128
6|37528|48678
4|6823|4290212
6|37529|45354
6|63110|8411575
4|6824|8178914
6|63111|188610
4|6825|10874114
6|63112|1057956
4|6826|12566763
6|63113|78317
4|6827|6599492
6|63114|4365805
4|6828|21526084
6|63115|264291
6|57970|176389
4|6829|9692236
6|57971|642212
6|63116|504995
6|57972|183461
6|63117|446706
6|63118|97122
6|57973|89384
4|49220|32661593
6|57974|323913
6|63119|239188
4|49221|30254641
6|57975|145089
4|49222|68826217
6|57976|317572
4|49223|39254545
6|57977|148134
6|23090|769022
4|49224|337753556
